Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email	ALL	60	300	100	308215793750	8	1.0	1986	0.0	1.728357344786866E297	true	2147483647	2.0	Email_oracle	((\w|\W)){1,}@(\.&~(([\a-\z]|(.&~([\A-\Z])))))(\+)?\.(((.&~([\a-\z])))?)?(([\a-\z]|[\A-\Z])){1,2}
1	Date1	ALL	60	300	100	323741780709	7	0.9942938659058488	697	9600.0	14592.0	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\1[\0-\8]|(\0[\1-\9]|\3((\.&~((~(\0)|\1)))){1,}))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle	ALL	60	300	100	328915877981	4	1.0	1396	0.0	8.260885235240116E34	true	2147483647	2.0	IndianVehicle_oracle	(((.&~((.&~(([\A-\Z]|(\||[\a-\z]))))))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((.&~((.&~((([\A-\Z]|[\a-\z])|(\||[\a-\z]))))))){1,2}(\s){1,1}(\d){1,4})?(((.&~((.&~((([\A-\Z]|[\a-\z])|(\||[\a-\z]))))))){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode	ALL	60	300	100	300840803068	4	1.0	955	3.530480472217354E24	3.530480472217354E24	true	2147483647	2.0	ItalianFiscalCode_oracle	((([\A-\Z]|[\a-\z])|[\a-\z])){6,6}([\0-\9]){2,2}(([\A-\Z]|[\a-\z])){1,1}((\9|[\0-\9])){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]){3,3}((([\A-\Z]|[\b-\z])|[\a-\z])){1,1}
1	URL	ALL	60	300	100	318805971634	5	1.0	1623	9.687193300201184E288	9.687341056824398E288	true	2147483647	2.0	URL_oracle	(~([\A-\Z])\:|\\)\\(((.&~(\\))){1,}\\)*(\.&~((.&~(((((((\/|\:)|\*)|\?)|\")|\<)|\|)))))+.htm(\l)?
1	phone	ALL	60	300	100	315416808881	13	1.0	1435	1.1E11	1.10000000008E11	true	2147483647	2.0	phone_oracle	(\.&~((\.&~(([\2-\7]|[\0-\9])))))(~(\d)){3,3}~(\-)(\d){3,3}\-(\D){3,4}
1	URL1	ALL	60	300	100	324453839298	5	1.0	570	1.4775662321192475E284	9.687341056824398E288	true	2147483647	2.0	URL1_oracle	(.&~((.&~(([\A-\Y]:\((.&~(((.&~((\/|(\:|(\*|(\?|\<))))))|\|)))){1,}.(\w){2,6}|(\\){2,2}(\.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))+.(\w){2,6})))))
1	UScurrency	ALL	60	300	100	311686449250	39	0.9982993197278912	587	109.0	109.0	true	2147483647	2.0	UScurrency_oracle	\$(((((((.&~(((.&~((\d|(.&~((\D|\D))))))|(.&~(\d))))))?)?)?)*|\d)\d(\d)*|(\d){1,3}(\,(\d){3,3})*)\.(\d){2,2}
1	Date2	ALL	60	300	100	329721917619	2	0.992831541218638	277	11904.0	13893.0	true	2147483647	2.0	Date2_oracle	(.&~(((\0[\1-\9]|((\1|\2)\d|\3(\0|\1)))\/(\0((((\1|\3)|\5)|\7)|\8)|\1(\0|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|(.&~(((\0[\1-\9]|((\1|\2)\d|30))\/(\0(((((((\1|\3)|\4)|\5)|\6)|\7)|\8)|\9)|\1((\0|\1)|\2))\/(.&~((\1[\6-\9]|[\2-\9]\d)))(\d){2,}|((\0[\1-\9]|(1d|\2[\0-\8]))/02/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|29/02/((\1[\6-\9]|[\2-\9]\d)(\0(\4|\8)|((((\2|\4)|\6)|\8)((\0|\4)|\8)|((((\1|\3)|\5)|\7)|\9)(\2|\6)))|(16|((((\2|\4)|\6)|\8)((\0|\4)|\8)|(((\3|\5)|\7)|\9)(\2|\6)))00))))))))
1	USphoneNumber	ALL	60	300	100	316473304302	13	1.0	1287	1.310048073509376E18	1.310048073509376E18	true	2147483647	2.0	USphoneNumber_oracle	(\.&~((.&~(((\3|\9)|[\0-\9])))))(\d){3,3}\-(~(\D)){3,3}\-(\d){3,4}
1	USphoneNumber2	ALL	60	300	100	330562987812	14	1.0	1281	12.0	20.0	true	2147483647	2.0	USphoneNumber2_oracle	((\2|\9)|[\A-\Z])((\d|\D)){2,3}\-((\.&~((.&~((\d|\D)))))){3,3}\D((\d|\D)){3,3}((\d|\D)){3,3}
1	SocialSecurity1	ALL	60	300	100	309647852047	31	1.0	816	51.0	52.0	true	2147483647	2.0	SocialSecurity1_oracle	((.&~((([\0-\9]|[\A-\y])|[\A-\Z])))\?){0,3}\-((\.&~((\.&~(\d))))){1,3}\-(~(\D)){4,4}
1	SwedishSocialSecurity1	ALL	60	300	100	328229447257	4	1.0	740	0.0	1.1561256E8	true	2147483647	2.0	SwedishSocialSecurity1_oracle	(20(\0[\0-\9]|\1[\0-\1])|(\1(.&~([\0-\8])))?(\d){2,2})(\0[\1-\9]|\1[\0-\2])(\0[\1-\9]|(\2[\0-\9]|\3(\0|\1)))(\-)?(\d){4,4}(((.&~((\,|.))))?)?
1	ScientificNotation	ALL	60	300	100	320595959818	9	1.0	3306	33692.0	224132.0	true	2147483647	2.0	ScientificNotation_oracle	(\-){1,}(\1|\8)(?:.(\d){1,})?((~(\E)|\E)|[\a-\z])(\.&~((.&~(\+))))\?((\d|\D)){1,}
