Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email	RND_POP	60	300	100	322623316648	2	1.0	98305	5.432596466183358E288	1.728357344786866E297	false	2147483647	2.0	Email_oracle	(\w){1,}@(([\A-\Z]|\_)){1,}?.[\A-\Z](([\a-\z]|[\A-\Z])){1,2}
1	Date1	RND_POP	60	300	100	320028587565	3	1.0	98305	37792.0	14592.0	false	2147483647	2.0	Date1_oracle	((\0[\1-\9]|\1((\0|\1)|\2))|[\A-\Y])(((\-|\ )|\/)|\.)(\0[\1-\9]|((\1|\2)[\1-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle	RND_POP	60	300	100	339238637943	3	1.0	39461	8.261137541494724E34	8.260885235240116E34	false	2147483647	2.0	IndianVehicle_oracle	(((.&~((([\A-\Z]|\|)|[\a-\z])))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((.&~((([\A-\Y]|\|)|[\a-\z])))){1,2}(\s){1,1}(\d){1,4})?(((.&~((([\A-\Z]|\|)|[\a-\z])))){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode	RND_POP	60	300	100	360006557421	3	1.0	153633	3.56165016693762E24	3.530480472217354E24	false	2147483647	2.0	ItalianFiscalCode_oracle	([\a-\z]){6,6}([\0-\9]){2,2}(([\A-\Z]|[\a-\z])){1,1}(((\0|\9)|[\a-\z])){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	URL	RND_POP	60	300	100	360018227030	3	1.0	130719	9.687193300201186E288	9.687341056824397E288	false	2147483647	2.0	URL_oracle	(([\a-\z]|[\A-\Y])\:|\\)\\(.&~(\\))+\*((.&~((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)))){1,}.htM(\l)?
1	phone	RND_POP	60	300	100	317363934221	2	1.0	196609	1.10000005832E11	1.10000000008E11	false	2147483647	2.0	phone_oracle	[\2-\9](((\d|\D)|[\A-\Z])){2,2}\-(\d){3,3}\-(\d){4,4}
1	URL1	RND_POP	60	300	100	325950926934	3	1.0	126704	1.0231033648995161E291	9.687341056824398E288	false	2147483647	2.0	URL1_oracle	([\A-\Z]:\((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}~(\.)((\w|\W)){2,6}|(\\){2,2}(((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|))))?){1,}\.(\w){2,6})
1	UScurrency	RND_POP	60	300	100	338104291591	2	1.0	196609	1.7694603E7	109.0	false	2147483647	2.0	UScurrency_oracle	\$(((\d|\D)){1,3}(\,(\d){3,3})*|(\d){1,}).(\d){2,2}
1	Date2	RND_POP	60	300	100	346497469203	2	1.0	5478	1.1809779E7	13893.0	false	2147483647	2.0	Date2_oracle	(29/02/((\1[\6-\9]|[\2-\9]\d)(((((\1|\3)|\5)|\7)|\9)\2|(\0(\4|\8)|(((\2|\4)|\6)|\8)((\0|\4)|\8)))|(16|((((\2|\4)|\6)|\8)((\0|\4)|\8)|(((\3|\5)|\7)|\9)(\2|\6)))00)|(((\0[\1-\9]|((\1|\2)(\d|\D)|\3(\0|\1)))\/(\0((((\1|\3)|\5)|\7)|\8)|\1(.&~((\0|\2))))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|(\0[\1-\9]|((\1|\2)\d|30))\/(\0(((((((\1|\3)|\4)|\5)|\6)|\7)|\8)|\9)|\1((\0|\1)|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2})|(\0[\1-\9]|(1d|\2[\0-\8]))/02/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}))
1	USphoneNumber	RND_POP	60	300	100	300358731935	3	1.0	241291	1.310048073509376E18	1.310048073509376E18	false	2147483647	2.0	USphoneNumber_oracle	(\.&~([\2-\9]))((\d|\D)){2,2}\-(\d){3,3}\-(\d){4,4}
