Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email	ALL	10	180	100	181259421875	15	1.0	1418	0.0	1.728357344786866E297	true	2147483647	2.0	Email_oracle	(\w){1,}@([\b-\z]|\_)([\a-\z]|\_)((([\a-\z]|[\B-\Z])|\_))*\?.((.&~((((.&~([\A-\z]))|([\A-\Z]|([\a-\z]|[\A-\Z])))|([\A-\z]|[\A-\z]))))){2,3}
1	Date1	ALL	10	180	100	187776931165	13	0.9987577639751553	804	9216.0	14592.0	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\1[\0-\7]|(\0[\1-\9]|\3(\.&~((\0|~(\1))))?+??))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle	ALL	10	180	100	181286354682	9	1.0	796	0.0	8.260885235240116E34	true	2147483647	2.0	IndianVehicle_oracle	(((([\A-\Z]|\|)|[\a-\z])){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((.&~((.&~(((([\A-\Z]|[\a-\z])|[\a-\z])|(\||[\a-\z]))))))){1,2}(\s){1,1}(\d){1,4})?((((([\B-\Z]|\|)|[\A-\Y])|[\a-\z])){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode	ALL	10	180	100	181773747952	13	1.0	617	3.530480472217354E24	3.530480472217354E24	true	2147483647	2.0	ItalianFiscalCode_oracle	(([\A-\Z]|[\A-\Z])|([\a-\z]|[\A-\Z]))([\A-\Z]|[\a-\z])([\A-\Z]|[\a-\z])((([\A-\Z]|[\a-\z])|[\a-\z])){3,3}([\0-\9]){2,2}(([\A-\Y]|([\a-\z]|([\A-\Z]|[\a-\y])))){1,1}([\0-\9]){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	URL	ALL	10	180	100	181534280565	12	1.0	1099	9.687193300201184E288	9.687341056824397E288	true	2147483647	2.0	URL_oracle	((([\a-\y]|[\A-\Z])\:|\\)|[\a-\z])\\(.&~(\\))(+\)*(\.&~(((\.&~((\/|\*)))|((((\?|\")|\<)|\>)|\|))))\+.\h(\t|\T)\m(~(\l))*
1	phone	ALL	10	180	100	189746750614	21	1.0	1004	1.1E11	1.10000000008E11	true	2147483647	2.0	phone_oracle	(\.&~((\.&~(\9))))\d((~(\D)|~(\d))){1,1}~(\-)(((.&~((((\d|\D)|\d)|[\b-\z]))))?){3,3}\-(\d){4,5}
1	URL1	ALL	10	180	100	181799615748	12	1.0	572	1.4775662321192475E284	9.687341056824397E288	true	2147483647	2.0	URL1_oracle	([\A-\Z]|[\a-\z]):\((\.&~((\.&~(((((\:|\*)|\?)|\<)|\|)))))){2,}~(\.)(\w){1,6}
1	UScurrency	ALL	10	180	100	183600669170	29	0.9985974754558204	712	109.0	109.0	true	2147483647	2.0	UScurrency_oracle	\$((((((((.&~((\d|((.&~((\d|\d))))?))))?)?)?)?)?){1,}(\d|(\d|\d))(\d|(\d|\d))(\d|(\d|\d))(\d|(\d|\d))((((\d|\d)|\d)|\d))*|(\d){1,3}(\,(\d){3,3})*)\.(\d){2,2}
1	Date2	ALL	10	180	100	190006763205	2	0.993103448275862	144	11904.0	13893.0	true	2147483647	2.0	Date2_oracle	(.&~((.&~(((\0[\1-\9]|((\1|\2)\d|\3(\0|\1)))\/(\0((((\1|\3)|\5)|\7)|\8)|\1(\0|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|((\0[\1-\9]|((\1|\2)\d|30))\/(\0(((((((\1|\3)|\4)|\5)|\6)|\7)|\8)|\9)|\1((\0|\1)|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|((\0[\1-\9]|(1d|\2(.&~([\0-\8]))))/02/(\1[\6-\9]|[\2-\9]\d)(\d){2,3}|29/02/((\1[\6-\9]|[\2-\9]\d)(\0(\4|\8)|((((\2|\4)|\6)|\8)((\0|\4)|\8)|((((\1|\3)|\5)|\7)|\9)(\2|\6)))|(16|((((\2|\4)|\6)|\8)((\0|\4)|\8)|(((\3|\5)|\7)|\9)(\2|\6)))00))))))))
1	USphoneNumber	ALL	10	180	100	189404009618	21	1.0	1052	1.310048073509376E18	1.310048073509376E18	true	2147483647	2.0	USphoneNumber_oracle	(\.&~((.&~(((([\2-\9]|[\a-\z])|[\A-\X])|([\A-\z]|[\A-\Z]))))))(\D){2,2}\-(\d){3,3}\D(((~(\D)|\D)|[\a-\z])){3,3}(\D){3,3}
1	USphoneNumber2	ALL	10	180	100	185469774368	20	1.0	932	12.0	20.0	true	2147483647	2.0	USphoneNumber2_oracle	(\.&~((\.&~(\9))))((\d|\d)){2,2}\-((\D|\d)){2,3}~(\-)(~(\d)){5,}
1	SocialSecurity1	ALL	10	180	100	186811191113	23	1.0	760	51.0	52.0	true	2147483647	2.0	SocialSecurity1_oracle	(\d){3,3}\-(\d){2,2}(.&~((.&~((((\D|(.&~((~((\d|\D))|([\a-\y]|[\0-\8])))))|[\a-\z])|[\A-\Z])))))(((.&~(((~(\d)|\D)|[\a-\z]))))?){3,3}((\.&~((.&~(\D))))){4,4}
1	SwedishSocialSecurity1	ALL	10	180	100	180338626176	10	1.0	579	0.0	1.1561256E8	true	2147483647	2.0	SwedishSocialSecurity1_oracle	(20(\0[\0-\9]|\1[\0-\1])|(\1(.&~([\0-\8])))?(\d){2,2})(\0[\1-\9]|\1[\0-\2])(\0[\1-\9]|(\2[\0-\9]|\3(\0|\1)))(\-)?(\d){4,4}(((((.&~((((\,|.)|([\a-\z]|([\a-\z]|([\a-\z]|[\A-\Z]))))|[\0-\9]))))?)?)?)?
