Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email	RND_POP	30	300	100	335460900323	4	1.0	131371	1.0052387688573128E287	1.728357344786866E297	false	2147483647	2.0	Email_oracle	(\w){2,}@((([\a-\z]|[\A-\Z])|~(\_))){1,}?.(([\a-\z]|[\a-\z])){2,2}
1	Date1	RND_POP	30	300	100	318326307110	4	1.0	49153	15360.0	14592.0	false	2147483647	2.0	Date1_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\0[\0-\8]|((\1|\2)[\0-\9]|\3(\0|\1)))(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle	RND_POP	30	300	100	330012151855	5	1.0	27552	8.271865960395412E34	8.260885235240116E34	false	2147483647	2.0	IndianVehicle_oracle	(((.&~((([\a-\z]|\|)|[\a-\z])))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}(((.&~(([\A-\Z]|[\0-\9]))))?){1,2}(\s){1,1}(\d){1,4})?((((.&~((([\A-\Z]|\|)|[\a-\z]))))?){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode	RND_POP	30	300	100	324592869287	4	1.0	56253	3.5582641613817586E24	3.530480472217354E24	false	2147483647	2.0	ItalianFiscalCode_oracle	([\a-\z]){6,6}((\0|\9)){2,2}(([\A-\z]|[\a-\z])){1,1}([\0-\9]){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]){3,3}(([\A-\Z]|[\a-\z])){1,1}
1	URL	RND_POP	30	300	100	347870618721	4	1.0	50130	9.687193300203149E288	9.687341056824397E288	false	2147483647	2.0	URL_oracle	(([\b-\z]|[\A-\z])\:|\\)\\(((.&~(\\)))?){1,}\*((.&~((((((((\/|\:)|\*)|\?)|\")|\<)|\>)|\|)))){1,}.htm(\l)?
1	phone	RND_POP	30	300	100	330010097661	4	1.0	210573	2.4235987086569546E275	1.10000000008E11	false	2147483647	2.0	phone_oracle	[\3-\9](~(\d)){2,2}~(\-)(\d){2,2}\-(\d){4,4}
1	URL1	RND_POP	30	300	100	327530693908	4	1.0	44169	9.687344517619994E288	9.687341056824397E288	false	2147483647	2.0	URL1_oracle	([\A-\Z]:\(((.&~((((((\/|\*)|\?)|\<)|\>)|\|))))?){1,}\.(\w){2,6}|(\\){2,2}((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}\.(\w){2,6})
1	UScurrency	RND_POP	30	300	100	327710625171	4	1.0	155411	917717.0	109.0	false	2147483647	2.0	UScurrency_oracle	\$(((\d){1,3}\,(\d){3,3}\*|d+)|[\0-\9]).(\d){2,2}
1	Date2	RND_POP	30	300	100	333070191307	3	1.0	16648	14677.0	13893.0	false	2147483647	2.0	Date2_oracle	(29/02/((\1[\6-\9]|[\2-\9](\d|\D))((((\2|\4)|\6)|\8)(\0|\4)|(\0(\4|\8)|((((\1|\3)|\5)|\7)|\9)(\2|\6)))|(16|((((\2|\4)|\6)|\8)((\0|\4)|\8)|(((\3|\5)|\7)|\9)(\2|\6)))00)|(((\0[\1-\9]|((\1|\2)\d|\3(\0|\1)))\/(\0((((\1|\3)|\5)|\7)|\8)|\1(\0|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|(\0[\1-\9]|((\1|\2)\d|30))\/(\0(((((((\1|\3)|\4)|\5)|\6)|\7)|\8)|\9)|\1((\0|\1)|\2))\/(\1[\6-\9]|[\2-\9]\D)(\d){2,2})|(\0[\1-\9]|(1d|\2[\0-\8]))/02/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}))
1	USphoneNumber	RND_POP	30	300	100	307254398278	5	0.9999951867771141	207760	1.310048073509376E18	1.310048073509376E18	false	2147483647	2.0	USphoneNumber_oracle	([\0-\9]|[\a-\z])(\D){2,2}\-(\d){2,3}\-(\d){4,4}
