Run	RgxName	genPolicy	timeoutStrGenSecs	totalTimeoutSecs	popSizeFactor	TimeNs	numGens	finalFitness	genStrings	numFinalFaults	numInitFaults	monitoring	maxNumGens	thFitness	OracleName	FinalRgx
1	Email	ALL	60	600	100	610490488971	13	1.0	2194	0.0	1.728357344786866E297	true	2147483647	2.0	Email_oracle	(~(\w)){1,}@(((.&~(([\a-\z]|([\A-\Z]|\_))))){1,})?.((\.&~(((~([\A-\Z])|([\A-\Z]|([\a-\z]|[\A-\Z])))|[\0-\9])))){2,3}
1	Date1	ALL	60	600	100	630397802294	13	0.9990850869167429	1092	8832.0	14592.0	true	2147483647	2.0	Date1_oracle	(\0[\1-\9]|\1((\0|\1)|\2))(((\-|\ )|\/)|\.)(\1[\0-\6]|\0[\1-\9])(((\-|\ )|\/)|\.)(19|20)dd
1	IndianVehicle	ALL	60	600	100	634954314951	8	1.0	1750	0.0	8.260885235240116E34	true	2147483647	2.0	IndianVehicle_oracle	(((.&~((.&~(([\A-\Z]|(\||([\a-\z]|[\A-\Z])))))))){2,2}(\s){1,1}(\d){2,2}(\s){1,1}((.&~((.&~(([\A-\Z]|(\||[\a-\z]))))))){1,2}(\s){1,1}(\d){1,4})?(((([\A-\Y]|\|)|([\a-\z]|[\B-\Z]))){3,3}(\s){1,1}(\d){1,4})?
1	ItalianFiscalCode	ALL	60	600	100	626812333184	9	1.0	1090	3.530480472217354E24	3.530480472217354E24	true	2147483647	2.0	ItalianFiscalCode_oracle	([\a-\z]|[\A-\Z])(([\A-\Z]|([\a-\z]|([\B-\Z]|[\b-\z])))){5,5}([\0-\9]){2,2}(([\A-\Z]|[\a-\z])){1,1}([\0-\9]){2,2}((([\A-\Z]|[\a-\z])|[\A-\Z])){1,1}([\0-\9]){3,3}((([\A-\Z]|[\a-\z])|([\A-\Z]|[\a-\y]))){1,1}
1	URL	ALL	60	600	100	660006637079	10	1.0	2135	9.687193300201184E288	9.687341056824397E288	true	2147483647	2.0	URL_oracle	((((.&~([\a-\z]))|[\a-\z])\:|\\)|[\A-\Z])\\(\.&\\)+\*(((.&~(((((.&~((\/|(\:|(\*|(\?|\"))))))|\<)|\>)|\|))))?)?+.ht(\m|\M)(\l)?
1	phone	ALL	60	600	100	628373866262	20	1.0	1516	1.1E11	1.10000000008E11	true	2147483647	2.0	phone_oracle	((((\1|\9)|[\0-\9])|[\a-\z])|[\A-\Z])[\D-\d]\?~(\-)((\.&~((\.&~(((\d|\d)|[\0-\9])))))){4,4}\-(\d){4,4}
1	URL1	ALL	60	600	100	639520402669	10	1.0	613	1.4775662321192472E284	9.687341056824398E288	true	2147483647	2.0	URL1_oracle	(.&~((.&~(([\A-\Z]:\((.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))){1,}.(\W){2,5}|(\\){1,2}(.&~(((((((\/|\:)|\*)|\?)|\<)|\>)|\|)))\W(\w|\w)((\w|(\W|\w))){0,4}((\w|\w)){1,5})))))
1	UScurrency	ALL	60	600	100	603862734134	68	0.9976331360946745	843	109.0	109.0	true	2147483647	2.0	UScurrency_oracle	\$(dd(\d)*(\d)?\d(\d)*(\d)*((\d|\d))?\d(\d)*((\d|\d))*|(\d){1,3}(\,(\d){3,3})*)\.(\d){2,2}
1	Date2	ALL	60	600	100	621298399874	4	0.9900662251655629	299	11904.0	13893.0	true	2147483647	2.0	Date2_oracle	(.&~((((\0[\1-\9]|((\1|\2)\d|\3(\0|\1)))\/(\0((((\1|\3)|\5)|\7)|\8)|\1(\0|\2))\/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|((\0[\1-\9]|((\1|\2)\d|30))\/(\0(((((((\1|\3)|\4)|\5)|\6)|\7)|\8)|\9)|\1((\0|\1)|\2))\/(~(\1)[\6-\9]|[\2-\9]\d)(\d){2,2}|(.&~(((\0[\1-\9]|(1d|\2[\0-\8]))/02/(\1[\6-\9]|[\2-\9]\d)(\d){2,2}|29/02/((\1[\6-\9]|[\2-\9]\d)(\0(\4|\8)|((((\2|\4)|\6)|\8)((\0|\4)|\8)|((((\1|\3)|\5)|\7)|\9)(\2|\6)))|(16|((((\2|\4)|\6)|\8)((\0|\4)|\8)|(((\3|\5)|\7)|\9)(\2|\6)))00))))))|[\A-\Z])))
1	USphoneNumber	ALL	60	600	100	640775593899	21	1.0	1399	1.310048073509376E18	1.310048073509376E18	true	2147483647	2.0	USphoneNumber_oracle	(\.&~((\.&~((\a|\y)))))(\D){1,1}\-((~(\d)|\D)){2,2}\d((((\d|\D)|\d)|[\A-\Z])){3,3}(\d){3,3}
